ID_inventario;ID_producto;Stock_kg;Ubicacion
1003;361;3533;Puerto
1004;139;5826;Bodega Sur
1005;212;9241;Bodega Sur
1006;429;4695;Bodega Sur
1007;432;8986;Puerto
1008;99;332;Bodega Sur
1009;307;4975;Puerto
1010;350;4553;Bodega Sur
1011;41;6755;Bodega Norte
1012;306;4993;Bodega Sur
1013;25;6211;Bodega Sur
1014;105;9553;Puerto
1015;257;263;Puerto
1016;482;2914;Bodega Sur
1017;414;5995;Puerto
1018;309;5819;Bodega Norte
1019;474;7445;Bodega Sur
1020;358;1476;Puerto
1021;141;649;Bodega Norte
1022;42;2589;Bodega Sur
1023;464;8156;Bodega Norte
1024;201;6520;Bodega Sur
1025;394;1701;Puerto
1026;441;2226;Bodega Norte
1027;111;8294;Puerto
1028;399;8335;Bodega Norte
1029;61;1135;Bodega Norte
1030;92;5485;Puerto
1031;306;4928;Bodega Sur
1032;244;9914;Bodega Norte
1033;374;7881;Bodega Norte
1034;53;7423;Puerto
1035;292;9559;Bodega Norte
1036;451;4842;Bodega Norte
1037;89;7340;Bodega Norte
1038;371;9871;Bodega Sur
1039;422;8211;Bodega Sur
1040;330;1196;Puerto
1041;336;4225;Bodega Norte
1042;359;4499;Bodega Norte
1043;2;1915;Bodega Sur
1044;138;650;Puerto
1045;155;3645;Bodega Norte
1046;474;4770;Bodega Norte
1047;91;2730;Puerto
1048;242;9866;Bodega Sur
1049;396;6396;Bodega Sur
1050;234;5663;Bodega Norte
1051;450;1946;Puerto
1052;281;508;Bodega Norte
1053;25;9197;Bodega Norte
1054;65;3856;Puerto
1055;492;3125;Bodega Norte
1056;500;1688;Bodega Sur
1057;251;4038;Bodega Norte
1058;366;5193;Puerto
1059;208;5506;Bodega Norte
1060;165;2636;Puerto
1061;38;5854;Bodega Norte
1062;500;474;Bodega Sur
1063;287;3295;Bodega Norte
1064;245;7519;Puerto
1065;58;2792;Bodega Norte
1066;462;9062;Bodega Sur
1067;63;3661;Puerto
1068;115;2399;Bodega Norte
1069;257;7791;Bodega Norte
1070;119;6366;Bodega Norte
1071;148;6894;Bodega Norte
1072;165;8715;Puerto
1073;374;2233;Bodega Sur
1074;453;2323;Bodega Norte
1075;152;1429;Bodega Norte
1076;129;4748;Bodega Sur
1077;54;4841;Bodega Sur
1078;208;2886;Bodega Sur
1079;230;9844;Bodega Norte
1080;440;530;Puerto
1081;287;1855;Bodega Sur
1082;402;5614;Bodega Sur
1083;398;9228;Bodega Norte
1084;27;1971;Puerto
1085;221;4593;Puerto
1086;119;3932;Puerto
1087;38;145;Puerto
1088;276;5058;Bodega Sur
1089;435;5452;Bodega Sur
1090;63;685;Puerto
1091;263;7580;Bodega Sur
1092;466;4060;Bodega Sur
1093;471;2943;Bodega Sur
1094;439;3803;Puerto
1095;465;70;Puerto
1096;368;6346;Bodega Norte
1097;285;1524;Puerto
1098;50;6063;Bodega Norte
1099;339;3671;Puerto
1100;30;1176;Puerto
1101;364;8970;Puerto
1102;388;1720;Bodega Sur
1103;86;2985;Bodega Sur
1104;276;3374;Bodega Norte
1105;66;7520;Bodega Sur
1106;448;9556;Bodega Sur
1107;171;753;Bodega Norte
1108;315;7304;Bodega Norte
1109;341;9590;Puerto
1110;39;6682;Bodega Norte
1111;443;6746;Bodega Norte
1112;107;4938;Bodega Norte
1113;246;2017;Bodega Norte
1114;242;3452;Bodega Norte
1115;34;5690;Bodega Sur
1116;363;2623;Bodega Sur
1117;65;6038;Bodega Norte
1118;179;1721;Puerto
1119;423;3212;Bodega Sur
1120;236;8421;Bodega Norte
1121;89;382;Bodega Sur
1122;294;3798;Bodega Norte
1123;225;845;Bodega Norte
1124;241;7543;Bodega Sur
1125;211;3387;Bodega Sur
1126;53;9549;Bodega Sur
1127;44;43;Puerto
1128;477;1057;Puerto
1129;22;6101;Bodega Norte
1130;197;6721;Puerto
1131;484;2193;Bodega Norte
1132;68;2259;Puerto
1133;18;1870;Bodega Sur
1134;283;1851;Bodega Norte
1135;267;1315;Bodega Sur
1136;338;2589;Puerto
1137;238;6854;Bodega Sur
1138;368;539;Bodega Norte
1139;14;8829;Bodega Sur
1140;133;4188;Bodega Sur
1141;218;4453;Bodega Sur
1142;351;5546;Puerto
1143;12;2589;Puerto
1144;185;6858;Bodega Norte
1145;244;4248;Puerto
1146;288;2282;Bodega Sur
1147;135;9899;Bodega Norte
1148;33;3420;Bodega Sur
1149;479;7018;Bodega Sur
1150;167;844;Bodega Sur
1151;8;8080;Bodega Sur
1152;252;7736;Bodega Sur
1153;275;8010;Bodega Norte
1154;280;1575;Puerto
1155;10;2996;Puerto
1156;214;4259;Puerto
1157;455;7265;Bodega Norte
1158;499;3610;Bodega Norte
1159;136;3036;Bodega Norte
1160;390;4201;Bodega Sur
1161;183;6491;Bodega Norte
1162;179;2679;Bodega Sur
1163;312;3888;Bodega Norte
1164;62;7859;Bodega Norte
1165;332;2509;Puerto
1166;338;510;Puerto
1167;218;5037;Bodega Sur
1168;99;7706;Bodega Norte
1169;274;7542;Bodega Sur
1170;305;7283;Bodega Norte
1171;70;2869;Puerto
1172;409;8377;Puerto
1173;3;2264;Bodega Norte
1174;354;2255;Puerto
1175;192;810;Bodega Sur
1176;127;4244;Bodega Sur
1177;53;7403;Bodega Sur
1178;210;2406;Puerto
1179;2;495;Bodega Sur
1180;269;1796;Bodega Norte
1181;137;5462;Bodega Norte
1182;373;2241;Bodega Sur
1183;29;3488;Puerto
1184;426;6097;Bodega Sur
1185;394;1735;Bodega Norte
1186;348;6546;Puerto
1187;303;8945;Bodega Norte
1188;444;6048;Bodega Norte
1189;363;6208;Bodega Norte
1190;430;639;Bodega Sur
1191;80;9591;Puerto
1192;53;9300;Bodega Sur
1193;374;7687;Bodega Sur
1194;77;6703;Bodega Sur
1195;225;525;Bodega Norte
1196;130;7072;Bodega Norte
1197;379;9840;Bodega Sur
1198;252;6439;Bodega Sur
1199;228;461;Bodega Norte
1200;403;5971;Puerto
1201;111;4494;Bodega Sur
1202;439;9875;Bodega Norte
1203;138;1886;Puerto
1204;195;5521;Puerto
1205;56;8519;Puerto
1206;375;9781;Bodega Norte
1207;194;4826;Bodega Norte
1208;24;4107;Bodega Norte
1209;344;9963;Bodega Norte
1210;315;7551;Bodega Norte
1211;331;7088;Puerto
1212;179;9122;Bodega Sur
1213;236;7637;Puerto
1214;134;1239;Puerto
1215;317;422;Bodega Norte
1216;143;8588;Puerto
1217;354;1812;Bodega Norte
1218;179;2462;Bodega Norte
1219;410;6075;Bodega Norte
1220;170;2714;Bodega Sur
1221;450;4550;Puerto
1222;478;4181;Bodega Norte
1223;155;4670;Bodega Norte
1224;298;2641;Bodega Sur
1225;246;8960;Puerto
1226;345;5650;Puerto
1227;357;5114;Bodega Sur
1228;414;4304;Bodega Sur
1229;177;7864;Bodega Norte
1230;119;2427;Bodega Norte
1231;374;3354;Bodega Norte
1232;125;7651;Puerto
1233;83;1935;Bodega Sur
1234;487;8464;Puerto
1235;73;5915;Bodega Sur
1236;26;6117;Bodega Sur
1237;102;7354;Bodega Sur
1238;316;831;Puerto
1239;434;9235;Bodega Sur
1240;317;9065;Puerto
1241;213;8629;Bodega Sur
1242;407;4810;Bodega Sur
1243;370;8674;Bodega Sur
1244;159;3381;Bodega Norte
1245;80;8302;Bodega Sur
1246;325;1794;Bodega Norte
1247;280;3448;Puerto
1248;208;8521;Bodega Norte
1249;475;9027;Bodega Norte
1250;442;1099;Bodega Sur
1251;152;9546;Puerto
1252;259;2157;Bodega Sur
1253;477;5056;Bodega Sur
1254;119;3544;Bodega Sur
1255;453;7062;Bodega Norte
1256;368;4771;Bodega Sur
1257;60;4409;Bodega Norte
1258;331;2388;Bodega Norte
1259;188;4519;Puerto
1260;264;2745;Bodega Norte
1261;218;3447;Puerto
1262;257;6842;Bodega Sur
1263;475;7795;Bodega Sur
1264;258;8000;Bodega Sur
1265;348;92;Puerto
1266;75;7589;Puerto
1267;80;9708;Bodega Norte
1268;44;6172;Puerto
1269;141;2536;Bodega Sur
1270;137;4674;Puerto
1271;324;493;Puerto
1272;49;3567;Bodega Sur
1273;211;6340;Bodega Norte
1274;19;3545;Puerto
1275;239;7564;Bodega Norte
1276;266;1623;Bodega Sur
1277;476;3274;Bodega Norte
1278;489;4651;Bodega Norte
1279;253;4201;Bodega Norte
1280;389;9230;Bodega Sur
1281;282;3289;Puerto
1282;213;5732;Puerto
1283;128;5577;Puerto
1284;166;7244;Bodega Norte
1285;251;9607;Bodega Sur
1286;332;7753;Bodega Sur
1287;257;3856;Puerto
1288;91;987;Bodega Norte
1289;221;2948;Puerto
1290;269;1698;Bodega Norte
1291;298;6039;Bodega Norte
1292;359;1799;Puerto
1293;294;8846;Bodega Sur
1294;100;3394;Bodega Sur
1295;145;9304;Puerto
1296;489;365;Bodega Norte
1297;311;7399;Bodega Sur
1298;143;3614;Bodega Norte
1299;494;1261;Puerto
1300;390;9390;Puerto
1301;85;8279;Bodega Sur
1302;249;4155;Bodega Sur
1303;427;197;Puerto
1304;208;1259;Puerto
1305;126;1889;Bodega Norte
1306;45;4504;Bodega Sur
1307;473;8926;Bodega Sur
1308;142;9186;Puerto
1309;61;7314;Bodega Norte
1310;161;5837;Bodega Sur
1311;314;8264;Bodega Sur
1312;371;3093;Puerto
1313;364;8676;Puerto
1314;176;1358;Puerto
1315;415;9930;Bodega Norte
1316;364;6534;Bodega Norte
1317;457;4239;Bodega Norte
1318;278;9686;Puerto
1319;385;1790;Bodega Sur
1320;368;4754;Bodega Sur
1321;158;4435;Bodega Sur
1322;101;5894;Bodega Norte
1323;128;9480;Bodega Sur
1324;473;4798;Bodega Norte
1325;248;9068;Bodega Norte
1326;218;9981;Bodega Norte
1327;342;576;Bodega Norte
1328;356;4887;Puerto
1329;68;6431;Puerto
1330;189;2855;Puerto
1331;429;5391;Puerto
1332;251;6385;Puerto
1333;283;1902;Puerto
1334;450;8659;Puerto
1335;496;4963;Puerto
1336;301;1208;Bodega Norte
1337;224;1102;Bodega Sur
1338;428;2832;Puerto
1339;488;6088;Bodega Norte
1340;365;7496;Puerto
1341;167;6327;Puerto
1342;3;7760;Bodega Norte
1343;441;1354;Bodega Sur
1344;469;8345;Puerto
1345;24;3406;Bodega Sur
1346;9;5572;Puerto
1347;90;8208;Puerto
1348;117;3334;Puerto
1349;409;8221;Bodega Sur
1350;25;2033;Bodega Sur
1351;207;8574;Bodega Norte
1352;93;6186;Puerto
1353;479;2314;Bodega Norte
1354;324;2732;Puerto
1355;181;5148;Bodega Sur
1356;230;3933;Bodega Sur
1357;305;4031;Bodega Sur
1358;93;265;Puerto
1359;76;5826;Bodega Norte
1360;385;5632;Bodega Norte
1361;88;4421;Bodega Sur
1362;155;1207;Bodega Sur
1363;228;7442;Bodega Sur
1364;236;9893;Bodega Norte
1365;413;564;Bodega Norte
1366;382;2751;Puerto
1367;180;5735;Puerto
1368;244;3038;Bodega Norte
1369;12;5935;Bodega Norte
1370;481;4046;Bodega Sur
1371;140;7716;Puerto
1372;269;9771;Bodega Norte
1373;26;4252;Bodega Sur
1374;230;3742;Puerto
1375;114;5692;Bodega Sur
1376;392;6382;Bodega Sur
1377;407;2553;Puerto
1378;415;8345;Bodega Sur
1379;108;3238;Puerto
1380;283;7008;Bodega Norte
1381;204;9403;Bodega Sur
1382;452;2198;Puerto
1383;239;4078;Bodega Sur
1384;475;6825;Bodega Norte
1385;42;6277;Puerto
1386;234;7385;Bodega Norte
1387;142;1023;Puerto
1388;362;62;Puerto
1389;18;4684;Bodega Sur
1390;49;4532;Puerto
1391;99;2399;Bodega Sur
1392;70;8184;Puerto
1393;471;5961;Puerto
1394;434;7057;Bodega Sur
1395;195;4729;Bodega Sur
1396;315;3320;Bodega Norte
1397;340;1546;Bodega Sur
1398;348;4278;Puerto
1399;230;8463;Bodega Sur
1400;464;1970;Bodega Sur
1401;473;7468;Bodega Sur
1402;479;4012;Bodega Sur
1403;432;1659;Bodega Sur
1404;57;9953;Puerto
1405;188;4927;Puerto
1406;258;38;Bodega Norte
1407;65;7766;Bodega Norte
1408;497;7151;Puerto
1409;58;9879;Bodega Norte
1410;376;2784;Bodega Sur
1411;11;2633;Puerto
1412;470;5490;Bodega Norte
1413;357;5724;Puerto
1414;46;6836;Bodega Norte
1415;19;469;Puerto
1416;258;6201;Puerto
1417;398;6515;Bodega Sur
1418;260;7513;Puerto
1419;482;3710;Bodega Norte
1420;115;3353;Bodega Norte
1421;146;6622;Bodega Norte
1422;189;8772;Bodega Sur
1423;312;4364;Bodega Norte
1424;160;7691;Bodega Norte
1425;357;9940;Puerto
1426;326;2313;Puerto
1427;294;4951;Bodega Sur
1428;55;6016;Puerto
1429;22;2987;Bodega Sur
1430;320;7824;Bodega Sur
1431;156;5267;Puerto
1432;372;2848;Bodega Sur
1433;52;3686;Puerto
1434;454;5902;Puerto
1435;481;3670;Puerto
1436;39;2108;Bodega Norte
1437;214;2523;Bodega Norte
1438;360;3155;Bodega Sur
1439;347;3649;Puerto
1440;420;816;Puerto
1441;199;1169;Puerto
1442;159;5677;Bodega Norte
1443;474;6919;Puerto
1444;143;407;Bodega Sur
1445;228;4886;Bodega Sur
1446;269;7988;Puerto
1447;364;370;Puerto
1448;78;6464;Bodega Norte
1449;171;5068;Puerto
1450;34;1161;Puerto
1451;197;2953;Bodega Sur
1452;356;7222;Bodega Sur
1453;336;8480;Puerto
1454;40;8919;Bodega Norte
1455;338;2242;Puerto
1456;352;4290;Bodega Sur
1457;178;5763;Bodega Norte
1458;48;3385;Puerto
1459;135;5308;Bodega Norte
1460;317;7455;Bodega Sur
1461;383;300;Bodega Norte
1462;414;1709;Puerto
1463;336;4368;Bodega Norte
1464;125;6676;Bodega Sur
1465;85;7381;Puerto
1466;102;9664;Bodega Sur
1467;95;7713;Bodega Norte
1468;192;7348;Bodega Norte
1469;452;212;Bodega Norte
1470;357;1296;Puerto
1471;296;5383;Puerto
1472;359;7974;Puerto
1473;12;1603;Bodega Norte
1474;279;4982;Bodega Sur
1475;168;770;Bodega Sur
1476;199;8433;Puerto
1477;37;6695;Puerto
1478;427;2450;Bodega Norte
1479;447;7757;Bodega Sur
1480;218;5131;Bodega Norte
1481;304;4091;Puerto
1482;375;3210;Bodega Norte
1483;397;4008;Bodega Norte
1484;120;3899;Bodega Norte
1485;134;9304;Puerto
1486;275;1939;Bodega Sur
1487;320;6415;Puerto
1488;103;1398;Puerto
1489;413;9414;Bodega Sur
1490;266;4848;Puerto
1491;174;5420;Puerto
1492;237;7890;Bodega Sur
1493;19;4662;Bodega Norte
1494;287;7123;Bodega Sur
1495;235;505;Puerto
1496;322;6955;Bodega Norte
1497;337;5724;Bodega Sur
1498;475;3826;Puerto
1499;450;8774;Bodega Sur
1500;335;2882;Puerto
1501;93;7870;Bodega Sur
1502;267;7667;Bodega Norte
1503;346;7337;Bodega Sur
1504;73;749;Bodega Sur
1505;412;6451;Bodega Sur
1506;386;9661;Bodega Sur
1507;418;3112;Bodega Norte
1508;271;9550;Bodega Sur
1509;438;8961;Bodega Sur
1510;288;4366;Bodega Norte
1511;182;9738;Puerto
1512;479;2558;Bodega Sur
1513;454;9515;Puerto
1514;434;4414;Bodega Sur
1515;140;5655;Puerto
1516;221;8461;Bodega Norte
1517;278;4083;Bodega Sur
1518;199;8558;Bodega Norte
1519;204;4354;Puerto
1520;72;8532;Puerto
1521;52;6997;Bodega Sur
1522;298;6595;Puerto
1523;318;4134;Bodega Norte
1524;158;4554;Bodega Norte
1525;299;3088;Bodega Norte
1526;194;4342;Bodega Sur
1527;138;5288;Bodega Sur
1528;39;2563;Bodega Sur
1529;297;5439;Puerto
1530;108;5608;Bodega Sur
1531;409;3498;Bodega Norte
1532;118;1962;Puerto
1533;232;9992;Bodega Sur
1534;42;5471;Bodega Sur
1535;15;2660;Bodega Sur
1536;38;5024;Bodega Sur
1537;316;7527;Bodega Sur
1538;402;3369;Bodega Sur
1539;220;6346;Bodega Norte
1540;59;7680;Puerto
1541;337;1591;Puerto
1542;309;6;Puerto
1543;345;9363;Bodega Norte
1544;362;2121;Bodega Norte
1545;249;2380;Puerto
1546;409;8625;Puerto
1547;389;2288;Bodega Sur
1548;361;7922;Bodega Sur
1549;227;5589;Puerto
1550;42;4143;Bodega Sur
1551;345;4694;Puerto
1552;151;6127;Bodega Norte
1553;59;4303;Puerto
1554;18;8522;Bodega Norte
1555;289;9562;Puerto
1556;354;7219;Bodega Sur
1557;408;3308;Bodega Norte
1558;286;6641;Bodega Norte
1559;496;2125;Bodega Norte
1560;257;3040;Bodega Sur
1561;430;9885;Puerto
1562;121;1328;Bodega Norte
1563;105;9044;Puerto
1564;156;7978;Bodega Sur
1565;376;5538;Bodega Sur
1566;252;815;Puerto
1567;21;9154;Bodega Norte
1568;122;3172;Puerto
1569;73;1612;Puerto
1570;172;6946;Bodega Norte
1571;374;355;Puerto
1572;451;7400;Bodega Sur
1573;124;3217;Bodega Norte
1574;422;59;Bodega Norte
1575;69;9876;Puerto
1576;142;2189;Bodega Sur
1577;299;4648;Bodega Sur
1578;333;4977;Puerto
1579;42;1140;Puerto
1580;214;7671;Puerto
1581;285;8262;Bodega Norte
1582;157;4324;Puerto
1583;337;5798;Bodega Norte
1584;73;1842;Bodega Norte
1585;443;9014;Bodega Norte
1586;247;412;Bodega Norte
1587;411;3161;Puerto
1588;244;3279;Bodega Sur
1589;387;5034;Bodega Sur
1590;35;1351;Bodega Norte
1591;248;5599;Puerto
1592;284;6471;Bodega Sur
1593;411;8076;Bodega Sur
1594;30;5129;Bodega Norte
1595;201;4649;Bodega Norte
1596;382;8032;Bodega Norte
1597;161;2281;Bodega Sur
1598;32;6296;Puerto
1599;486;7590;Bodega Norte
1600;299;6931;Bodega Norte
1601;323;5362;Bodega Sur
1602;239;6357;Bodega Norte
1603;177;3129;Puerto
1604;67;4546;Bodega Sur
1605;318;9315;Bodega Norte
1606;336;9983;Bodega Norte
1607;126;5150;Puerto
1608;416;4731;Bodega Norte
1609;200;5196;Puerto
1610;179;2921;Bodega Sur
1611;198;4933;Bodega Sur
1612;212;8021;Bodega Norte
1613;254;3120;Bodega Sur
1614;85;935;Bodega Sur
1615;35;3061;Bodega Norte
1616;233;1601;Puerto
1617;69;1047;Bodega Norte
1618;251;7138;Bodega Norte
1619;332;3464;Bodega Sur
1620;123;4754;Bodega Sur
1621;408;5092;Puerto
1622;267;6006;Bodega Norte
1623;330;5701;Bodega Norte
1624;449;5144;Puerto
1625;225;337;Puerto
1626;216;1556;Bodega Sur
1627;403;7081;Puerto
1628;478;8631;Bodega Sur
1629;98;9766;Bodega Sur
1630;91;668;Bodega Norte
1631;32;1029;Puerto
1632;61;6110;Puerto
1633;458;1797;Bodega Norte
1634;361;3605;Puerto
1635;199;8770;Puerto
1636;123;5355;Puerto
1637;147;7503;Bodega Norte
1638;399;9446;Puerto
1639;464;4723;Puerto
1640;96;773;Bodega Norte
1641;47;5299;Bodega Sur
1642;342;3082;Bodega Norte
1643;241;5410;Puerto
1644;312;841;Bodega Norte
1645;431;2906;Bodega Sur
1646;474;8762;Bodega Norte
1647;401;2982;Bodega Sur
1648;477;5558;Puerto
1649;100;6866;Bodega Sur
1650;3;299;Bodega Sur
1651;324;4220;Bodega Sur
1652;12;2393;Bodega Norte
1653;477;3871;Bodega Sur
1654;317;7691;Puerto
1655;97;9455;Bodega Norte
1656;395;1224;Bodega Norte
1657;203;9216;Bodega Norte
1658;262;5833;Puerto
1659;325;7699;Bodega Sur
1660;119;8331;Bodega Norte
1661;443;4194;Bodega Norte
1662;377;4595;Puerto
1663;239;4459;Puerto
1664;366;8417;Bodega Norte
1665;206;4821;Puerto
1666;430;106;Bodega Norte
1667;273;8604;Bodega Sur
1668;224;5314;Puerto
1669;365;5676;Puerto
1670;128;1377;Bodega Norte
1671;220;869;Bodega Norte
1672;432;9010;Bodega Norte
1673;270;4562;Puerto
1674;444;1533;Puerto
1675;151;8532;Puerto
1676;494;6492;Puerto
1677;79;9067;Bodega Sur
1678;364;268;Bodega Norte
1679;224;375;Bodega Norte
1680;492;6316;Bodega Norte
1681;432;2400;Bodega Sur
1682;171;1708;Bodega Norte
1683;392;8821;Bodega Norte
1684;499;8797;Bodega Sur
1685;170;2741;Bodega Norte
1686;90;4457;Bodega Sur
1687;281;198;Bodega Sur
1688;242;2865;Bodega Norte
1689;435;5781;Bodega Sur
1690;192;6434;Bodega Sur
1691;115;59;Bodega Sur
1692;261;481;Bodega Norte
1693;42;2571;Puerto
1694;252;2935;Bodega Sur
1695;69;9820;Puerto
1696;415;1771;Puerto
1697;224;5031;Bodega Sur
1698;414;7540;Bodega Norte
1699;58;998;Puerto
1700;356;6431;Puerto
1701;255;2241;Bodega Norte
1702;195;6652;Bodega Sur
1703;217;6852;Puerto
1704;482;4873;Bodega Norte
1705;297;5851;Puerto
1706;315;4619;Puerto
1707;182;6710;Puerto
1708;254;185;Bodega Sur
1709;399;817;Bodega Sur
1710;222;6659;Bodega Sur
1711;120;5449;Bodega Sur
1712;419;8339;Bodega Norte
1713;492;5267;Bodega Sur
1714;151;7790;Puerto
1715;9;5424;Bodega Sur
1716;420;7738;Bodega Sur
1717;285;280;Puerto
1718;198;599;Bodega Norte
1719;253;5952;Bodega Norte
1720;18;4658;Puerto
1721;363;3290;Bodega Sur
1722;340;8133;Bodega Sur
1723;75;5260;Puerto
1724;493;3359;Bodega Norte
1725;37;4767;Puerto
1726;31;2380;Bodega Sur
1727;353;9720;Bodega Norte
1728;322;8527;Bodega Norte
1729;416;4459;Bodega Sur
1730;497;5644;Puerto
1731;155;6286;Puerto
1732;206;4860;Bodega Sur
1733;231;9453;Puerto
1734;282;9211;Bodega Sur
1735;96;5530;Bodega Norte
1736;345;5739;Bodega Norte
1737;301;3789;Puerto
1738;347;1579;Bodega Sur
1739;96;8935;Puerto
1740;379;1963;Bodega Norte
1741;499;5002;Bodega Sur
1742;95;8716;Bodega Norte
1743;466;7046;Bodega Norte
1744;161;3712;Puerto
1745;349;1671;Bodega Norte
1746;296;2464;Bodega Sur
1747;51;3457;Puerto
1748;483;8204;Puerto
1749;254;9439;Puerto
1750;440;2239;Bodega Norte
1751;301;2024;Bodega Sur
1752;149;3947;Bodega Norte
1753;341;7976;Puerto
1754;307;7574;Bodega Norte
1755;368;7197;Bodega Sur
1756;204;1156;Bodega Sur
1757;191;2303;Bodega Sur
1758;133;3467;Bodega Sur
1759;124;2866;Bodega Sur
1760;166;1473;Bodega Sur
1761;327;7064;Puerto
1762;224;9905;Bodega Norte
1763;162;2533;Puerto
1764;301;8783;Bodega Norte
1765;125;9940;Puerto
1766;36;6631;Puerto
1767;410;8667;Puerto
1768;491;2419;Bodega Norte
1769;55;6027;Bodega Norte
1770;277;9221;Bodega Norte
1771;205;5230;Bodega Sur
1772;309;5785;Bodega Sur
1773;265;8155;Bodega Sur
1774;124;7862;Bodega Sur
1775;480;2775;Puerto
1776;214;8240;Puerto
1777;159;7052;Bodega Sur
1778;87;946;Bodega Norte
1779;403;2860;Puerto
1780;145;6296;Bodega Sur
1781;109;2189;Puerto
1782;392;7829;Bodega Sur
1783;133;8119;Bodega Norte
1784;141;6674;Puerto
1785;422;5197;Bodega Sur
1786;359;5920;Puerto
1787;189;2648;Puerto
1788;240;299;Puerto
1789;403;5277;Bodega Sur
1790;469;1266;Bodega Sur
1791;471;8292;Bodega Sur
1792;268;2291;Bodega Sur
1793;335;9567;Bodega Norte
1794;118;4507;Puerto
1795;465;9649;Bodega Sur
1796;313;5766;Bodega Norte
1797;5;8408;Bodega Norte
1798;77;7093;Bodega Norte
1799;329;7749;Bodega Norte
1800;377;9910;Bodega Norte
1801;33;1820;Bodega Norte
1802;138;458;Bodega Norte
1803;185;7732;Puerto
1804;212;1082;Bodega Sur
1805;63;45;Bodega Norte
1806;436;9084;Bodega Norte
1807;97;5802;Bodega Norte
1808;368;1156;Bodega Norte
1809;159;8521;Puerto
1810;152;4204;Puerto
1811;453;1929;Puerto
1812;99;3875;Bodega Norte
1813;285;3129;Bodega Sur
1814;37;6550;Puerto
1815;493;6975;Bodega Sur
1816;364;1409;Puerto
1817;214;2431;Bodega Sur
1818;30;2111;Bodega Norte
1819;421;6408;Bodega Norte
1820;406;8026;Bodega Sur
1821;342;7507;Puerto
1822;116;6564;Puerto
1823;405;9091;Bodega Sur
1824;189;9596;Puerto
1825;286;3295;Puerto
1826;321;7609;Bodega Norte
1827;172;2890;Bodega Norte
1828;164;8458;Puerto
1829;479;8972;Bodega Norte
1830;457;7850;Bodega Norte
1831;326;1809;Bodega Norte
1832;316;3933;Bodega Norte
1833;129;5934;Bodega Sur
1834;426;656;Bodega Norte
1835;82;8690;Bodega Norte
1836;258;4745;Puerto
1837;176;9672;Puerto
1838;190;4554;Bodega Sur
1839;204;8804;Puerto
1840;408;5255;Puerto
1841;221;499;Puerto
1842;149;472;Puerto
1843;266;2101;Bodega Sur
1844;343;7442;Bodega Norte
1845;498;4157;Bodega Norte
1846;204;9209;Bodega Norte
1847;79;325;Bodega Norte
1848;146;3511;Bodega Sur
1849;321;1494;Bodega Norte
1850;470;6910;Puerto
1851;238;5332;Bodega Norte
1852;149;3508;Puerto
1853;442;9526;Puerto
1854;31;4705;Puerto
1855;318;4301;Puerto
1856;113;200;Puerto
1857;293;1296;Bodega Sur
1858;39;907;Puerto
1859;14;7597;Bodega Sur
1860;243;4732;Puerto
1861;455;2498;Bodega Norte
1862;4;6064;Bodega Sur
1863;11;5007;Bodega Norte
1864;351;1790;Bodega Sur
1865;499;6465;Bodega Norte
1866;421;4656;Puerto
1867;224;5137;Bodega Norte
1868;200;2270;Bodega Norte
1869;116;2609;Bodega Norte
1870;436;4766;Puerto
1871;343;8407;Bodega Sur
1872;381;3584;Bodega Norte
1873;433;1052;Bodega Norte
1874;167;4728;Bodega Norte
1875;61;6787;Bodega Sur
1876;199;2396;Bodega Norte
1877;65;6124;Puerto
1878;77;7968;Puerto
1879;146;9484;Puerto
1880;83;7550;Bodega Sur
1881;80;3032;Puerto
1882;423;3483;Bodega Sur
1883;373;1744;Puerto
1884;102;6337;Bodega Norte
1885;221;9812;Puerto
1886;182;3202;Puerto
1887;460;4698;Puerto
1888;357;7312;Bodega Norte
1889;425;8197;Puerto
1890;44;8583;Bodega Norte
1891;74;3845;Bodega Sur
1892;259;2149;Bodega Sur
1893;94;9174;Bodega Sur
1894;236;1117;Bodega Sur
1895;332;1790;Puerto
1896;423;4930;Puerto
1897;14;2540;Bodega Sur
1898;300;9607;Puerto
1899;459;5008;Bodega Sur
1900;31;6969;Bodega Sur
1901;182;7371;Puerto
1902;170;6490;Bodega Norte
1903;379;957;Bodega Norte
1904;370;6012;Bodega Sur
1905;454;6521;Bodega Norte
1906;464;6946;Bodega Norte
1907;218;1947;Bodega Sur
1908;196;6140;Puerto
1909;283;3863;Bodega Sur
1910;283;8823;Bodega Sur
1911;12;5750;Bodega Sur
1912;272;3619;Puerto
1913;79;835;Bodega Norte
1914;261;3517;Bodega Sur
1915;365;8212;Bodega Sur
1916;462;2421;Bodega Sur
1917;77;149;Puerto
1918;205;5757;Bodega Norte
