ID_venta;ID_cliente;ID_producto;Cantidad;Precio_total_CLP;Fecha_venta
526;553;126;40;67192.0;2021-01-22 21:00:00
527;1330;202;411;825593.0;2021-01-22 22:00:00
528;1905;500;289;876531.0;2021-01-22 23:00:00
529;1040;40;356;716414.0;2021-01-23 00:00:00
530;969;285;465;75802.0;2021-01-23 01:00:00
531;584;400;39;349913.0;2021-01-23 02:00:00
532;1834;449;496;133617.0;2021-01-23 03:00:00
533;809;134;55;845298.0;2021-01-23 04:00:00
534;659;445;411;10889.0;2021-01-23 05:00:00
535;1800;281;483;76049.0;2021-01-23 06:00:00
536;524;319;277;990015.0;2021-01-23 07:00:00
537;1047;118;339;914436.0;2021-01-23 08:00:00
538;1519;88;341;850578.0;2021-01-23 09:00:00
539;1679;236;280;535828.0;2021-01-23 10:00:00
540;678;128;424;158560.0;2021-01-23 11:00:00
541;1447;208;408;971326.0;2021-01-23 12:00:00
542;1865;417;167;221344.0;2021-01-23 13:00:00
543;425;236;305;163023.0;2021-01-23 14:00:00
544;570;15;358;914662.0;2021-01-23 15:00:00
545;1291;351;310;224829.0;2021-01-23 16:00:00
546;566;33;22;120338.0;2021-01-23 17:00:00
547;234;42;18;858708.0;2021-01-23 18:00:00
548;1062;1;312;582277.0;2021-01-23 19:00:00
549;1827;340;238;181942.0;2021-01-23 20:00:00
550;266;354;219;;2021-01-23 21:00:00
551;1085;428;220;341754.0;2021-01-23 22:00:00
552;610;481;356;118005.0;2021-01-23 23:00:00
553;1319;132;164;505879.0;2021-01-24 00:00:00
554;10;232;387;675291.0;2021-01-24 01:00:00
555;618;484;493;297502.0;2021-01-24 02:00:00
556;332;253;358;685539.0;2021-01-24 03:00:00
557;831;371;442;705004.0;2021-01-24 04:00:00
558;1805;41;294;939187.0;2021-01-24 05:00:00
559;854;192;410;621161.0;2021-01-24 06:00:00
560;1387;473;388;680128.0;2021-01-24 07:00:00
561;1331;479;30;825816.0;2021-01-24 08:00:00
562;1851;385;281;188299.0;2021-01-24 09:00:00
563;120;42;271;556332.0;2021-01-24 10:00:00
564;830;138;19;922388.0;2021-01-24 11:00:00
565;104;282;262;755469.0;2021-01-24 12:00:00
566;1251;143;65;454960.0;2021-01-24 13:00:00
567;706;359;499;379379.0;2021-01-24 14:00:00
568;138;452;410;618388.0;2021-01-24 15:00:00
569;1160;116;1;262520.0;2021-01-24 16:00:00
570;27;272;203;404052.0;2021-01-24 17:00:00
571;1425;323;438;171277.0;2021-01-24 18:00:00
572;357;102;60;932896.0;2021-01-24 19:00:00
573;1453;377;16;467432.0;2021-01-24 20:00:00
574;877;13;325;819102.0;2021-01-24 21:00:00
575;1586;15;416;91044.0;2021-01-24 22:00:00
576;1930;216;170;395674.0;2021-01-24 23:00:00
577;1867;372;456;900738.0;2021-01-25 00:00:00
578;1893;414;460;417195.0;2021-01-25 01:00:00
579;243;483;2;964462.0;2021-01-25 02:00:00
580;231;29;160;761102.0;2021-01-25 03:00:00
581;864;198;18;857830.0;2021-01-25 04:00:00
582;30;443;302;247344.0;2021-01-25 05:00:00
583;536;162;205;973645.0;2021-01-25 06:00:00
584;631;20;87;471274.0;2021-01-25 07:00:00
585;1456;97;272;158274.0;2021-01-25 08:00:00
586;622;32;478;860379.0;2021-01-25 09:00:00
587;64;24;389;126839.0;2021-01-25 10:00:00
588;1268;34;434;453588.0;2021-01-25 11:00:00
589;985;9;308;90797.0;2021-01-25 12:00:00
590;1976;305;211;831448.0;2021-01-25 13:00:00
591;352;432;384;920272.0;2021-01-25 14:00:00
592;822;114;106;721107.0;2021-01-25 15:00:00
593;1501;145;369;849745.0;2021-01-25 16:00:00
594;690;283;471;324738.0;2021-01-25 17:00:00
595;1424;441;111;272120.0;2021-01-25 18:00:00
596;779;433;386;130007.0;2021-01-25 19:00:00
597;844;266;333;288498.0;2021-01-25 20:00:00
598;720;481;341;339523.0;2021-01-25 21:00:00
599;398;69;324;754654.0;2021-01-25 22:00:00
600;1809;214;269;536390.0;2021-01-25 23:00:00
601;357;243;32;739193.0;2021-01-26 00:00:00
602;524;354;95;401234.0;2021-01-26 01:00:00
603;1148;247;265;716072.0;2021-01-26 02:00:00
604;1199;68;362;512802.0;2021-01-26 03:00:00
605;925;418;262;696881.0;2021-01-26 04:00:00
606;654;276;120;574994.0;2021-01-26 05:00:00
607;965;328;147;888389.0;2021-01-26 06:00:00
608;815;300;185;937323.0;2021-01-26 07:00:00
609;243;175;406;96785.0;2021-01-26 08:00:00
610;1581;236;113;578446.0;2021-01-26 09:00:00
611;824;177;143;364719.0;2021-01-26 10:00:00
612;178;345;456;;2021-01-26 11:00:00
613;1962;197;494;294135.0;2021-01-26 12:00:00
614;552;278;213;535722.0;2021-01-26 13:00:00
615;894;342;285;206805.0;2021-01-26 14:00:00
616;1729;83;388;643217.0;2021-01-26 15:00:00
617;900;376;489;985286.0;2021-01-26 16:00:00
618;975;101;381;410765.0;2021-01-26 17:00:00
619;1118;232;479;995268.0;2021-01-26 18:00:00
620;1056;483;22;448851.0;2021-01-26 19:00:00
621;853;153;331;704051.0;2021-01-26 20:00:00
622;1127;230;356;920285.0;2021-01-26 21:00:00
623;1161;320;497;450526.0;2021-01-26 22:00:00
624;240;72;376;236146.0;2021-01-26 23:00:00
625;1176;459;206;684097.0;2021-01-27 00:00:00
626;478;184;2;408875.0;2021-01-27 01:00:00
627;1962;404;261;157175.0;2021-01-27 02:00:00
628;745;105;464;780423.0;2021-01-27 03:00:00
629;470;10;19;134326.0;2021-01-27 04:00:00
630;1387;14;314;116979.0;2021-01-27 05:00:00
631;441;354;208;604531.0;2021-01-27 06:00:00
632;1497;323;417;772882.0;2021-01-27 07:00:00
633;1841;257;379;833810.0;2021-01-27 08:00:00
634;1423;282;54;168306.0;2021-01-27 09:00:00
635;1612;446;165;662069.0;2021-01-27 10:00:00
636;839;350;195;488233.0;2021-01-27 11:00:00
637;711;394;320;977138.0;2021-01-27 12:00:00
638;1342;171;292;716779.0;2021-01-27 13:00:00
639;1467;255;17;127157.0;2021-01-27 14:00:00
640;348;65;412;384316.0;2021-01-27 15:00:00
641;1306;392;84;761432.0;2021-01-27 16:00:00
642;424;458;324;15325.0;2021-01-27 17:00:00
643;1404;381;417;155478.0;2021-01-27 18:00:00
644;1604;459;192;106701.0;2021-01-27 19:00:00
645;295;181;235;805067.0;2021-01-27 20:00:00
646;1385;410;392;116051.0;2021-01-27 21:00:00
647;704;146;352;868741.0;2021-01-27 22:00:00
648;892;444;132;436836.0;2021-01-27 23:00:00
649;169;8;56;672361.0;2021-01-28 00:00:00
650;941;76;261;99915.0;2021-01-28 01:00:00
651;102;302;389;62335.0;2021-01-28 02:00:00
652;1946;307;42;43159.0;2021-01-28 03:00:00
653;1620;340;437;666252.0;2021-01-28 04:00:00
654;1192;143;213;45911.0;2021-01-28 05:00:00
655;203;495;201;308478.0;2021-01-28 06:00:00
656;1295;29;360;885733.0;2021-01-28 07:00:00
657;1792;465;17;384139.0;2021-01-28 08:00:00
658;1203;93;485;589123.0;2021-01-28 09:00:00
659;1432;433;393;951726.0;2021-01-28 10:00:00
660;869;207;459;239883.0;2021-01-28 11:00:00
661;707;388;294;352395.0;2021-01-28 12:00:00
662;1797;404;270;571509.0;2021-01-28 13:00:00
663;397;145;267;649103.0;2021-01-28 14:00:00
664;377;398;391;350654.0;2021-01-28 15:00:00
665;372;180;417;883846.0;2021-01-28 16:00:00
666;288;364;303;953073.0;2021-01-28 17:00:00
667;1474;138;488;112993.0;2021-01-28 18:00:00
668;328;314;199;668661.0;2021-01-28 19:00:00
669;604;207;165;231829.0;2021-01-28 20:00:00
670;558;134;170;717686.0;2021-01-28 21:00:00
671;549;382;32;184622.0;2021-01-28 22:00:00
672;1348;433;464;523256.0;2021-01-28 23:00:00
673;1712;400;45;139904.0;2021-01-29 00:00:00
674;923;429;195;458415.0;2021-01-29 01:00:00
675;1325;19;117;33370.0;2021-01-29 02:00:00
676;882;143;377;613917.0;2021-01-29 03:00:00
677;1207;395;292;313604.0;2021-01-29 04:00:00
678;905;29;84;662096.0;2021-01-29 05:00:00
679;1373;381;95;566640.0;2021-01-29 06:00:00
680;227;191;70;555168.0;2021-01-29 07:00:00
681;1146;415;347;669914.0;2021-01-29 08:00:00
682;61;65;366;698910.0;2021-01-29 09:00:00
683;1046;279;387;811227.0;2021-01-29 10:00:00
684;1062;408;189;775767.0;2021-01-29 11:00:00
685;58;108;75;696891.0;2021-01-29 12:00:00
686;41;457;207;447206.0;2021-01-29 13:00:00
687;929;319;240;785470.0;2021-01-29 14:00:00
688;1481;30;14;251541.0;2021-01-29 15:00:00
689;1969;477;430;411681.0;2021-01-29 16:00:00
690;1638;337;230;694422.0;2021-01-29 17:00:00
691;976;181;159;225093.0;2021-01-29 18:00:00
692;1758;19;39;951260.0;2021-01-29 19:00:00
693;656;24;197;576542.0;2021-01-29 20:00:00
694;740;223;402;863471.0;2021-01-29 21:00:00
695;1775;483;385;183493.0;2021-01-29 22:00:00
696;108;47;314;;2021-01-29 23:00:00
697;155;335;171;155573.0;2021-01-30 00:00:00
698;1482;383;123;487629.0;2021-01-30 01:00:00
699;1389;208;118;501631.0;2021-01-30 02:00:00
700;1356;84;361;149948.0;2021-01-30 03:00:00
701;568;113;238;558563.0;2021-01-30 04:00:00
702;1032;280;243;348322.0;2021-01-30 05:00:00
703;191;240;76;387341.0;2021-01-30 06:00:00
704;317;37;217;381857.0;2021-01-30 07:00:00
705;1650;43;347;434356.0;2021-01-30 08:00:00
706;585;334;57;212680.0;2021-01-30 09:00:00
707;1369;409;21;804588.0;2021-01-30 10:00:00
708;104;422;270;559260.0;2021-01-30 11:00:00
709;1676;228;434;543766.0;2021-01-30 12:00:00
710;1343;91;349;853392.0;2021-01-30 13:00:00
711;1708;393;499;710138.0;2021-01-30 14:00:00
712;144;396;121;70337.0;2021-01-30 15:00:00
713;362;289;17;994934.0;2021-01-30 16:00:00
714;100;6;372;909992.0;2021-01-30 17:00:00
715;1305;285;463;563722.0;2021-01-30 18:00:00
716;1919;441;204;953082.0;2021-01-30 19:00:00
717;362;272;353;609937.0;2021-01-30 20:00:00
718;653;439;376;978637.0;2021-01-30 21:00:00
719;1241;90;409;954723.0;2021-01-30 22:00:00
720;1315;86;155;848789.0;2021-01-30 23:00:00
721;1221;110;94;854924.0;2021-01-31 00:00:00
722;1491;373;147;523289.0;2021-01-31 01:00:00
723;1316;136;278;873632.0;2021-01-31 02:00:00
724;1694;360;490;758648.0;2021-01-31 03:00:00
725;1892;240;327;700954.0;2021-01-31 04:00:00
726;1603;265;324;559117.0;2021-01-31 05:00:00
727;1545;299;24;93770.0;2021-01-31 06:00:00
728;1424;215;309;457262.0;2021-01-31 07:00:00
729;141;486;8;54006.0;2021-01-31 08:00:00
730;1205;458;165;794121.0;2021-01-31 09:00:00
731;868;327;340;856516.0;2021-01-31 10:00:00
732;1241;257;475;70480.0;2021-01-31 11:00:00
733;1534;72;313;387023.0;2021-01-31 12:00:00
734;1641;474;305;799404.0;2021-01-31 13:00:00
735;1328;387;167;965758.0;2021-01-31 14:00:00
736;1192;446;44;86059.0;2021-01-31 15:00:00
737;1629;33;91;323991.0;2021-01-31 16:00:00
738;663;272;113;497705.0;2021-01-31 17:00:00
739;1910;163;284;656287.0;2021-01-31 18:00:00
740;1520;216;30;678627.0;2021-01-31 19:00:00
741;1792;164;34;408848.0;2021-01-31 20:00:00
742;479;276;465;925810.0;2021-01-31 21:00:00
743;1472;427;178;957665.0;2021-01-31 22:00:00
744;1157;335;309;56882.0;2021-01-31 23:00:00
745;151;198;361;143774.0;2021-02-01 00:00:00
746;1741;228;333;570743.0;2021-02-01 01:00:00
747;208;339;227;641172.0;2021-02-01 02:00:00
748;1894;499;137;715474.0;2021-02-01 03:00:00
749;360;219;255;376335.0;2021-02-01 04:00:00
750;1368;413;268;418263.0;2021-02-01 05:00:00
751;960;269;202;289436.0;2021-02-01 06:00:00
752;1729;244;441;819706.0;2021-02-01 07:00:00
753;974;257;294;234178.0;2021-02-01 08:00:00
754;1079;48;29;671980.0;2021-02-01 09:00:00
755;690;186;147;65109.0;2021-02-01 10:00:00
756;1611;49;422;251051.0;2021-02-01 11:00:00
757;438;486;498;997848.0;2021-02-01 12:00:00
758;1893;349;196;907938.0;2021-02-01 13:00:00
759;1926;498;335;860717.0;2021-02-01 14:00:00
760;1795;139;162;941287.0;2021-02-01 15:00:00
761;530;63;117;961839.0;2021-02-01 16:00:00
762;757;31;43;914298.0;2021-02-01 17:00:00
763;1407;66;9;177430.0;2021-02-01 18:00:00
764;396;465;100;49053.0;2021-02-01 19:00:00
765;527;122;399;917777.0;2021-02-01 20:00:00
766;242;186;96;528628.0;2021-02-01 21:00:00
767;507;228;37;74604.0;2021-02-01 22:00:00
768;1029;215;317;116279.0;2021-02-01 23:00:00
769;1678;495;269;926863.0;2021-02-02 00:00:00
770;935;195;197;605518.0;2021-02-02 01:00:00
771;1393;254;316;683835.0;2021-02-02 02:00:00
772;78;263;95;929355.0;2021-02-02 03:00:00
773;1202;216;302;231232.0;2021-02-02 04:00:00
774;1718;406;267;493024.0;2021-02-02 05:00:00
775;721;322;265;372024.0;2021-02-02 06:00:00
776;1169;221;16;570848.0;2021-02-02 07:00:00
777;226;382;458;475625.0;2021-02-02 08:00:00
778;1648;327;251;91089.0;2021-02-02 09:00:00
779;174;286;496;483678.0;2021-02-02 10:00:00
780;1157;201;6;740873.0;2021-02-02 11:00:00
781;832;234;75;556858.0;2021-02-02 12:00:00
782;676;177;78;735233.0;2021-02-02 13:00:00
783;266;467;52;470888.0;2021-02-02 14:00:00
784;1384;368;225;915041.0;2021-02-02 15:00:00
785;1017;297;132;286857.0;2021-02-02 16:00:00
786;821;344;283;48934.0;2021-02-02 17:00:00
787;1367;174;381;44206.0;2021-02-02 18:00:00
788;998;354;174;715517.0;2021-02-02 19:00:00
789;131;76;245;520888.0;2021-02-02 20:00:00
790;258;441;439;785030.0;2021-02-02 21:00:00
791;1282;250;333;577277.0;2021-02-02 22:00:00
792;721;373;34;153879.0;2021-02-02 23:00:00
793;98;37;420;56451.0;2021-02-03 00:00:00
794;1575;387;133;603087.0;2021-02-03 01:00:00
795;598;64;66;978627.0;2021-02-03 02:00:00
796;996;101;5;281478.0;2021-02-03 03:00:00
797;630;499;241;31000.0;2021-02-03 04:00:00
798;900;56;288;;2021-02-03 05:00:00
799;521;413;111;711992.0;2021-02-03 06:00:00
800;1591;79;101;102258.0;2021-02-03 07:00:00
801;1063;348;224;669055.0;2021-02-03 08:00:00
802;90;359;308;146690.0;2021-02-03 09:00:00
803;361;303;160;80378.0;2021-02-03 10:00:00
804;311;254;170;427869.0;2021-02-03 11:00:00
805;917;1;34;245155.0;2021-02-03 12:00:00
806;367;106;404;603180.0;2021-02-03 13:00:00
807;1833;202;488;877445.0;2021-02-03 14:00:00
808;1124;173;352;13222.0;2021-02-03 15:00:00
809;1593;491;364;283034.0;2021-02-03 16:00:00
810;977;100;309;203520.0;2021-02-03 17:00:00
811;1051;309;493;695125.0;2021-02-03 18:00:00
812;1865;355;295;431291.0;2021-02-03 19:00:00
813;1031;99;435;761859.0;2021-02-03 20:00:00
814;845;405;396;671136.0;2021-02-03 21:00:00
815;1487;231;250;738002.0;2021-02-03 22:00:00
816;436;289;247;220437.0;2021-02-03 23:00:00
817;1650;358;255;150379.0;2021-02-04 00:00:00
818;359;451;11;213167.0;2021-02-04 01:00:00
819;977;286;241;276627.0;2021-02-04 02:00:00
820;1922;326;236;956921.0;2021-02-04 03:00:00
821;248;265;115;719758.0;2021-02-04 04:00:00
822;253;29;73;75392.0;2021-02-04 05:00:00
823;889;288;294;239668.0;2021-02-04 06:00:00
824;305;478;413;53732.0;2021-02-04 07:00:00
825;24;362;461;10029.0;2021-02-04 08:00:00
826;639;247;250;536730.0;2021-02-04 09:00:00
827;330;286;281;728490.0;2021-02-04 10:00:00
828;112;306;85;143641.0;2021-02-04 11:00:00
829;1714;385;183;66323.0;2021-02-04 12:00:00
830;1379;364;485;288522.0;2021-02-04 13:00:00
831;254;380;40;978979.0;2021-02-04 14:00:00
832;1352;162;181;411633.0;2021-02-04 15:00:00
833;76;437;344;455708.0;2021-02-04 16:00:00
834;291;301;381;415971.0;2021-02-04 17:00:00
835;636;396;429;310621.0;2021-02-04 18:00:00
836;938;372;375;143966.0;2021-02-04 19:00:00
837;152;10;438;142587.0;2021-02-04 20:00:00
838;1959;469;100;907041.0;2021-02-04 21:00:00
839;234;331;160;857954.0;2021-02-04 22:00:00
840;761;199;58;572803.0;2021-02-04 23:00:00
841;1089;225;492;311666.0;2021-02-05 00:00:00
842;1039;42;224;643113.0;2021-02-05 01:00:00
843;1666;305;109;552675.0;2021-02-05 02:00:00
844;334;363;24;235560.0;2021-02-05 03:00:00
845;1331;202;408;526878.0;2021-02-05 04:00:00
846;463;258;51;871271.0;2021-02-05 05:00:00
847;240;355;448;174444.0;2021-02-05 06:00:00
848;1731;462;410;811421.0;2021-02-05 07:00:00
849;1635;231;456;441802.0;2021-02-05 08:00:00
850;100;343;190;587460.0;2021-02-05 09:00:00
851;1076;13;489;821509.0;2021-02-05 10:00:00
852;439;282;160;660213.0;2021-02-05 11:00:00
853;1367;242;242;825749.0;2021-02-05 12:00:00
854;882;200;152;267076.0;2021-02-05 13:00:00
855;1521;344;357;581950.0;2021-02-05 14:00:00
856;203;131;354;687399.0;2021-02-05 15:00:00
857;610;121;4;522119.0;2021-02-05 16:00:00
858;91;373;257;959245.0;2021-02-05 17:00:00
859;769;84;60;313484.0;2021-02-05 18:00:00
860;1247;315;341;182260.0;2021-02-05 19:00:00
861;1429;217;402;601307.0;2021-02-05 20:00:00
862;1951;239;101;216513.0;2021-02-05 21:00:00
863;1699;499;383;14526.0;2021-02-05 22:00:00
864;1509;299;10;923641.0;2021-02-05 23:00:00
865;371;234;15;862511.0;2021-02-06 00:00:00
866;401;211;442;759246.0;2021-02-06 01:00:00
867;729;222;58;605258.0;2021-02-06 02:00:00
868;818;4;323;395999.0;2021-02-06 03:00:00
869;426;223;74;761807.0;2021-02-06 04:00:00
870;355;58;55;774707.0;2021-02-06 05:00:00
871;844;266;255;981759.0;2021-02-06 06:00:00
872;1944;195;341;277692.0;2021-02-06 07:00:00
873;94;326;196;720411.0;2021-02-06 08:00:00
874;120;106;177;80213.0;2021-02-06 09:00:00
875;1343;27;209;166089.0;2021-02-06 10:00:00
876;1362;278;327;947720.0;2021-02-06 11:00:00
877;546;244;249;87281.0;2021-02-06 12:00:00
878;1898;315;39;18270.0;2021-02-06 13:00:00
879;1010;112;144;74026.0;2021-02-06 14:00:00
880;289;446;425;655855.0;2021-02-06 15:00:00
881;139;167;368;54930.0;2021-02-06 16:00:00
882;908;462;382;217737.0;2021-02-06 17:00:00
883;1857;211;10;147390.0;2021-02-06 18:00:00
884;929;261;60;518384.0;2021-02-06 19:00:00
885;738;284;276;686235.0;2021-02-06 20:00:00
886;1291;214;412;854653.0;2021-02-06 21:00:00
887;434;448;385;515702.0;2021-02-06 22:00:00
888;752;440;228;742124.0;2021-02-06 23:00:00
889;584;295;474;922412.0;2021-02-07 00:00:00
890;396;256;22;;2021-02-07 01:00:00
891;1631;483;21;336387.0;2021-02-07 02:00:00
892;1074;42;200;314970.0;2021-02-07 03:00:00
893;577;146;26;745401.0;2021-02-07 04:00:00
894;749;146;96;329137.0;2021-02-07 05:00:00
895;1343;213;36;100477.0;2021-02-07 06:00:00
896;662;374;273;255502.0;2021-02-07 07:00:00
897;946;54;107;334997.0;2021-02-07 08:00:00
898;574;49;48;14575.0;2021-02-07 09:00:00
899;1227;3;472;372716.0;2021-02-07 10:00:00
900;549;19;193;434862.0;2021-02-07 11:00:00
901;1617;53;159;84941.0;2021-02-07 12:00:00
902;1656;455;326;688318.0;2021-02-07 13:00:00
903;2;247;28;885641.0;2021-02-07 14:00:00
904;976;469;55;349176.0;2021-02-07 15:00:00
905;1683;238;245;929174.0;2021-02-07 16:00:00
906;469;106;98;106686.0;2021-02-07 17:00:00
907;1365;255;175;395471.0;2021-02-07 18:00:00
908;476;420;344;918656.0;2021-02-07 19:00:00
909;889;136;356;549329.0;2021-02-07 20:00:00
910;651;348;224;835859.0;2021-02-07 21:00:00
911;1824;221;32;608857.0;2021-02-07 22:00:00
912;1534;132;62;834574.0;2021-02-07 23:00:00
913;1052;404;450;952233.0;2021-02-08 00:00:00
914;1962;360;329;942027.0;2021-02-08 01:00:00
915;446;119;403;536134.0;2021-02-08 02:00:00
916;151;331;323;284577.0;2021-02-08 03:00:00
917;1538;464;403;157783.0;2021-02-08 04:00:00
918;960;251;237;955089.0;2021-02-08 05:00:00
919;1783;34;464;720648.0;2021-02-08 06:00:00
920;580;40;484;155064.0;2021-02-08 07:00:00
921;1333;148;386;22918.0;2021-02-08 08:00:00
922;1705;318;371;272806.0;2021-02-08 09:00:00
923;359;59;334;686516.0;2021-02-08 10:00:00
924;1061;257;99;41679.0;2021-02-08 11:00:00
925;1429;315;15;19293.0;2021-02-08 12:00:00
926;1581;430;222;961871.0;2021-02-08 13:00:00
927;1471;259;324;845873.0;2021-02-08 14:00:00
928;1830;465;242;267586.0;2021-02-08 15:00:00
929;320;98;284;696590.0;2021-02-08 16:00:00
930;347;287;8;723620.0;2021-02-08 17:00:00
931;316;332;397;377081.0;2021-02-08 18:00:00
932;1773;255;325;367601.0;2021-02-08 19:00:00
933;942;489;412;771875.0;2021-02-08 20:00:00
934;21;12;338;11650.0;2021-02-08 21:00:00
935;1152;227;255;244966.0;2021-02-08 22:00:00
936;119;215;449;389163.0;2021-02-08 23:00:00
937;385;347;330;646324.0;2021-02-09 00:00:00
938;937;219;247;891700.0;2021-02-09 01:00:00
939;938;333;479;319623.0;2021-02-09 02:00:00
940;1740;68;71;841048.0;2021-02-09 03:00:00
941;1179;138;488;87686.0;2021-02-09 04:00:00
942;1217;92;151;660829.0;2021-02-09 05:00:00
943;1885;35;130;511935.0;2021-02-09 06:00:00
944;72;437;263;321077.0;2021-02-09 07:00:00
945;1325;279;122;425897.0;2021-02-09 08:00:00
946;1009;491;255;908462.0;2021-02-09 09:00:00
947;872;112;452;75715.0;2021-02-09 10:00:00
948;1536;213;288;521800.0;2021-02-09 11:00:00
949;1312;182;372;992942.0;2021-02-09 12:00:00
950;343;36;327;46499.0;2021-02-09 13:00:00
951;1332;322;267;583024.0;2021-02-09 14:00:00
952;1114;221;204;565712.0;2021-02-09 15:00:00
953;251;248;253;182299.0;2021-02-09 16:00:00
954;425;178;312;783930.0;2021-02-09 17:00:00
955;451;260;484;347088.0;2021-02-09 18:00:00
956;1872;94;268;171969.0;2021-02-09 19:00:00
957;1945;330;17;996566.0;2021-02-09 20:00:00
958;1149;43;198;881553.0;2021-02-09 21:00:00
959;196;36;213;259854.0;2021-02-09 22:00:00
960;1011;443;219;103070.0;2021-02-09 23:00:00
961;1248;492;225;786931.0;2021-02-10 00:00:00
962;718;424;359;796731.0;2021-02-10 01:00:00
963;208;480;310;587538.0;2021-02-10 02:00:00
964;1044;201;433;189968.0;2021-02-10 03:00:00
965;784;39;406;136592.0;2021-02-10 04:00:00
966;1845;218;52;746194.0;2021-02-10 05:00:00
967;837;67;397;751253.0;2021-02-10 06:00:00
968;248;412;124;626734.0;2021-02-10 07:00:00
969;936;160;224;945220.0;2021-02-10 08:00:00
970;1895;265;402;636109.0;2021-02-10 09:00:00
971;32;110;229;801453.0;2021-02-10 10:00:00
972;1437;75;141;291350.0;2021-02-10 11:00:00
973;1961;330;147;97162.0;2021-02-10 12:00:00
974;1078;314;172;256793.0;2021-02-10 13:00:00
975;92;157;180;630662.0;2021-02-10 14:00:00
976;1319;379;93;948976.0;2021-02-10 15:00:00
977;1017;258;240;529966.0;2021-02-10 16:00:00
978;1880;181;347;979439.0;2021-02-10 17:00:00
979;1557;77;15;919880.0;2021-02-10 18:00:00
980;257;364;151;504559.0;2021-02-10 19:00:00
981;1026;144;132;412928.0;2021-02-10 20:00:00
982;221;264;383;498928.0;2021-02-10 21:00:00
983;36;378;267;249401.0;2021-02-10 22:00:00
984;819;276;222;568842.0;2021-02-10 23:00:00
985;1580;392;249;600202.0;2021-02-11 00:00:00
986;345;474;83;427847.0;2021-02-11 01:00:00
987;846;126;411;286930.0;2021-02-11 02:00:00
988;933;367;320;720078.0;2021-02-11 03:00:00
989;1917;1;227;527858.0;2021-02-11 04:00:00
990;649;241;187;494977.0;2021-02-11 05:00:00
991;1009;460;24;178359.0;2021-02-11 06:00:00
992;437;267;227;414125.0;2021-02-11 07:00:00
993;554;327;327;215176.0;2021-02-11 08:00:00
994;442;199;293;39065.0;2021-02-11 09:00:00
995;1813;249;410;177161.0;2021-02-11 10:00:00
996;1996;78;26;;2021-02-11 11:00:00
997;487;401;16;387437.0;2021-02-11 12:00:00
998;68;51;313;912020.0;2021-02-11 13:00:00
999;1137;412;68;988927.0;2021-02-11 14:00:00
1000;1211;12;217;894237.0;2021-02-11 15:00:00
1001;490;325;323;657174.0;2021-02-11 16:00:00
1002;1826;91;307;924755.0;2021-02-11 17:00:00
1003;1998;208;299;259351.0;2021-02-11 18:00:00
1004;1013;453;134;755352.0;2021-02-11 19:00:00
1005;802;331;232;343832.0;2021-02-11 20:00:00
