ID_produccion;ID_producto;Planta;ID_empleado;Kilos_producidos;Fecha
484;252;Quellón;1005;1054;2021-01-21 03:00:00
485;88;Calbuco;155;1011;2021-01-21 04:00:00
486;97;Quellón;2724;905;2021-01-21 05:00:00
487;474;Quellón;2080;1217;2021-01-21 06:00:00
488;398;Hornopirén;106;1165;2021-01-21 07:00:00
489;260;Hornopirén;530;800;2021-01-21 08:00:00
490;318;Calbuco;204;1097;2021-01-21 09:00:00
491;302;Puerto Montt;2935;1000;2021-01-21 10:00:00
492;410;Hornopirén;1295;803;2021-01-21 11:00:00
493;255;Hornopirén;2399;784;2021-01-21 12:00:00
494;69;Hornopirén;356;695;2021-01-21 13:00:00
495;497;Calbuco;2013;1372;2021-01-21 14:00:00
496;321;Quellón;618;874;2021-01-21 15:00:00
497;308;Calbuco;1143;929;2021-01-21 16:00:00
498;128;Hornopirén;783;819;2021-01-21 17:00:00
499;251;Calbuco;2788;1432;2021-01-21 18:00:00
500;94;Puerto Montt;1416;1268;2021-01-21 19:00:00
501;239;Hornopirén;2103;890;2021-01-21 20:00:00
502;216;Calbuco;2577;1088;2021-01-21 21:00:00
503;457;Calbuco;336;1083;2021-01-21 22:00:00
504;311;Hornopirén;2752;1245;2021-01-21 23:00:00
505;231;Puerto Montt;84;695;2021-01-22 00:00:00
506;173;Hornopirén;9;1294;2021-01-22 01:00:00
507;60;Puerto Montt;1209;1157;2021-01-22 02:00:00
508;432;Quellón;1441;1481;2021-01-22 03:00:00
509;464;Puerto Montt;881;-1626;2021-01-22 04:00:00
510;368;Hornopirén;1160;866;2021-01-22 05:00:00
511;214;Chinquihue;1735;1232;2021-01-22 06:00:00
512;221;Quellón;1481;1159;2021-01-22 07:00:00
513;53;Quellón;2004;1061;2021-01-22 08:00:00
514;321;Puerto Montt;2462;1002;2021-01-22 09:00:00
515;231;Puerto Montt;1688;1094;2021-01-22 10:00:00
516;328;Quellón;2682;1074;2021-01-22 11:00:00
517;84;Hornopirén;1552;1093;2021-01-22 12:00:00
518;148;Puerto Montt;479;747;2021-01-22 13:00:00
519;258;Quellón;398;1278;2021-01-22 14:00:00
520;56;Chinquihue;948;1283;2021-01-22 15:00:00
521;252;Calbuco;298;631;2021-01-22 16:00:00
522;228;Puerto Montt;2717;936;2021-01-22 17:00:00
523;395;Calbuco;1153;857;2021-01-22 18:00:00
524;34;Calbuco;638;780;2021-01-22 19:00:00
525;355;Quellón;618;1318;2021-01-22 20:00:00
526;246;Puerto Montt;138;926;2021-01-22 21:00:00
527;200;Calbuco;1607;913;2021-01-22 22:00:00
528;420;Chinquihue;1067;674;2021-01-22 23:00:00
529;198;Hornopirén;161;1381;2021-01-23 00:00:00
530;16;Calbuco;1681;1067;2021-01-23 01:00:00
531;93;Hornopirén;2925;1053;2021-01-23 02:00:00
532;459;Calbuco;472;757;2021-01-23 03:00:00
533;55;Hornopirén;2100;597;2021-01-23 04:00:00
534;260;Calbuco;436;518;2021-01-23 05:00:00
535;281;Hornopirén;271;852;2021-01-23 06:00:00
536;4;Chinquihue;514;1129;2021-01-23 07:00:00
537;329;Puerto Montt;721;1133;2021-01-23 08:00:00
538;475;Puerto Montt;1842;1031;2021-01-23 09:00:00
539;49;Quellón;1534;779;2021-01-23 10:00:00
540;470;Quellón;864;1529;2021-01-23 11:00:00
541;441;Puerto Montt;2351;868;2021-01-23 12:00:00
542;192;Chinquihue;2458;884;2021-01-23 13:00:00
543;116;Calbuco;2673;1013;2021-01-23 14:00:00
544;70;Quellón;1273;1081;2021-01-23 15:00:00
545;211;Quellón;2916;1651;2021-01-23 16:00:00
546;441;Chinquihue;777;1276;2021-01-23 17:00:00
547;211;Puerto Montt;2308;1016;2021-01-23 18:00:00
548;248;Chinquihue;1984;996;2021-01-23 19:00:00
549;3;Quellón;1810;1317;2021-01-23 20:00:00
550;377;Hornopirén;1747;1267;2021-01-23 21:00:00
551;319;Puerto Montt;2724;1292;2021-01-23 22:00:00
552;357;Puerto Montt;1600;854;2021-01-23 23:00:00
553;292;Quellón;1069;888;2021-01-24 00:00:00
554;279;Puerto Montt;671;727;2021-01-24 01:00:00
555;300;Calbuco;1955;1068;2021-01-24 02:00:00
556;404;Quellón;2252;1060;2021-01-24 03:00:00
557;358;Calbuco;501;1109;2021-01-24 04:00:00
558;434;Quellón;1339;715;2021-01-24 05:00:00
559;260;Chinquihue;1279;865;2021-01-24 06:00:00
560;95;Chinquihue;573;1177;2021-01-24 07:00:00
561;335;Quellón;179;1176;2021-01-24 08:00:00
562;131;Hornopirén;999;874;2021-01-24 09:00:00
563;437;Puerto Montt;783;1029;2021-01-24 10:00:00
564;346;Quellón;2500;1471;2021-01-24 11:00:00
565;9;Calbuco;839;1326;2021-01-24 12:00:00
566;448;Quellón;1865;1205;2021-01-24 13:00:00
567;316;Hornopirén;63;1055;2021-01-24 14:00:00
568;139;Puerto Montt;2323;1419;2021-01-24 15:00:00
569;88;Calbuco;2586;1605;2021-01-24 16:00:00
570;332;Puerto Montt;221;1200;2021-01-24 17:00:00
571;249;Quellón;1945;742;2021-01-24 18:00:00
572;403;Calbuco;1978;689;2021-01-24 19:00:00
573;410;Chinquihue;2512;709;2021-01-24 20:00:00
574;19;Quellón;341;1158;2021-01-24 21:00:00
575;75;Calbuco;2844;953;2021-01-24 22:00:00
576;428;Puerto Montt;1753;1022;2021-01-24 23:00:00
577;370;Puerto Montt;507;622;2021-01-25 00:00:00
578;340;Calbuco;2337;930;2021-01-25 01:00:00
579;234;Chinquihue;1838;1225;2021-01-25 02:00:00
580;173;Quellón;1093;1076;2021-01-25 03:00:00
581;238;Calbuco;120;785;2021-01-25 04:00:00
582;423;Hornopirén;1894;952;2021-01-25 05:00:00
583;159;Calbuco;2526;1056;2021-01-25 06:00:00
584;365;Calbuco;1430;1400;2021-01-25 07:00:00
585;330;Puerto Montt;1024;1215;2021-01-25 08:00:00
586;444;Calbuco;182;996;2021-01-25 09:00:00
587;308;Chinquihue;1226;823;2021-01-25 10:00:00
588;408;Quellón;813;1341;2021-01-25 11:00:00
589;302;Puerto Montt;830;828;2021-01-25 12:00:00
590;92;Hornopirén;1425;803;2021-01-25 13:00:00
591;450;Chinquihue;920;1054;2021-01-25 14:00:00
592;380;Quellón;314;1225;2021-01-25 15:00:00
593;395;Calbuco;2832;1028;2021-01-25 16:00:00
594;329;Quellón;2885;841;2021-01-25 17:00:00
595;8;Hornopirén;1397;1242;2021-01-25 18:00:00
596;304;Calbuco;2174;673;2021-01-25 19:00:00
597;326;Puerto Montt;664;1143;2021-01-25 20:00:00
598;385;Hornopirén;1127;1009;2021-01-25 21:00:00
599;230;Chinquihue;1572;1266;2021-01-25 22:00:00
600;100;Hornopirén;2514;546;2021-01-25 23:00:00
601;430;Quellón;279;575;2021-01-26 00:00:00
602;443;Puerto Montt;2562;1050;2021-01-26 01:00:00
603;326;Quellón;610;1218;2021-01-26 02:00:00
604;121;Calbuco;417;1533;2021-01-26 03:00:00
605;57;Chinquihue;78;687;2021-01-26 04:00:00
606;398;Hornopirén;87;970;2021-01-26 05:00:00
607;174;Hornopirén;2067;892;2021-01-26 06:00:00
608;24;Hornopirén;1339;797;2021-01-26 07:00:00
609;452;Chinquihue;1205;982;2021-01-26 08:00:00
610;288;Quellón;2527;800;2021-01-26 09:00:00
611;230;Calbuco;921;695;2021-01-26 10:00:00
612;151;Quellón;2855;585;2021-01-26 11:00:00
613;384;Hornopirén;2252;847;2021-01-26 12:00:00
614;129;Chinquihue;506;719;2021-01-26 13:00:00
615;71;Hornopirén;2121;1103;2021-01-26 14:00:00
616;149;Chinquihue;961;1385;2021-01-26 15:00:00
617;470;Hornopirén;178;638;2021-01-26 16:00:00
618;36;Chinquihue;338;835;2021-01-26 17:00:00
619;330;Quellón;409;672;2021-01-26 18:00:00
620;210;Puerto Montt;1875;941;2021-01-26 19:00:00
621;51;Puerto Montt;1183;830;2021-01-26 20:00:00
622;218;Puerto Montt;278;1011;2021-01-26 21:00:00
623;315;Hornopirén;2995;352;2021-01-26 22:00:00
624;208;Calbuco;647;1098;2021-01-26 23:00:00
625;356;Hornopirén;2424;1332;2021-01-27 00:00:00
626;173;Hornopirén;1303;983;2021-01-27 01:00:00
627;391;Puerto Montt;208;1137;2021-01-27 02:00:00
628;27;Puerto Montt;1019;909;2021-01-27 03:00:00
629;474;Quellón;1531;886;2021-01-27 04:00:00
630;477;Puerto Montt;177;1085;2021-01-27 05:00:00
631;307;Quellón;917;890;2021-01-27 06:00:00
632;480;Puerto Montt;2171;1022;2021-01-27 07:00:00
633;252;Hornopirén;899;690;2021-01-27 08:00:00
634;199;Calbuco;872;1122;2021-01-27 09:00:00
635;285;Calbuco;612;851;2021-01-27 10:00:00
636;207;Chinquihue;2756;827;2021-01-27 11:00:00
637;130;Puerto Montt;889;-1073;2021-01-27 12:00:00
638;420;Chinquihue;2978;642;2021-01-27 13:00:00
639;388;Chinquihue;1116;1187;2021-01-27 14:00:00
640;477;Puerto Montt;1727;876;2021-01-27 15:00:00
641;71;Hornopirén;98;948;2021-01-27 16:00:00
642;136;Calbuco;19;1090;2021-01-27 17:00:00
643;52;Hornopirén;826;1182;2021-01-27 18:00:00
644;238;Puerto Montt;575;856;2021-01-27 19:00:00
645;456;Hornopirén;2949;898;2021-01-27 20:00:00
646;376;Hornopirén;1708;1243;2021-01-27 21:00:00
647;405;Hornopirén;1601;1076;2021-01-27 22:00:00
648;326;Chinquihue;2306;938;2021-01-27 23:00:00
649;363;Puerto Montt;2457;920;2021-01-28 00:00:00
650;335;Hornopirén;2505;853;2021-01-28 01:00:00
651;354;Chinquihue;926;1101;2021-01-28 02:00:00
652;231;Chinquihue;1321;1185;2021-01-28 03:00:00
653;216;Puerto Montt;1888;1054;2021-01-28 04:00:00
654;263;Quellón;1783;1116;2021-01-28 05:00:00
655;42;Chinquihue;709;1324;2021-01-28 06:00:00
656;84;Chinquihue;2494;1092;2021-01-28 07:00:00
657;333;Chinquihue;306;1052;2021-01-28 08:00:00
658;188;Hornopirén;1497;968;2021-01-28 09:00:00
659;275;Chinquihue;2009;723;2021-01-28 10:00:00
660;387;Calbuco;1083;1182;2021-01-28 11:00:00
661;421;Chinquihue;1422;850;2021-01-28 12:00:00
662;17;Calbuco;661;1192;2021-01-28 13:00:00
663;425;Chinquihue;2024;975;2021-01-28 14:00:00
664;34;Chinquihue;1305;706;2021-01-28 15:00:00
665;88;Puerto Montt;855;954;2021-01-28 16:00:00
666;285;Chinquihue;2961;1366;2021-01-28 17:00:00
667;475;Puerto Montt;2866;881;2021-01-28 18:00:00
668;497;Chinquihue;2621;830;2021-01-28 19:00:00
669;381;Hornopirén;2109;1090;2021-01-28 20:00:00
670;394;Hornopirén;1675;1093;2021-01-28 21:00:00
671;481;Calbuco;368;471;2021-01-28 22:00:00
672;146;Hornopirén;473;1033;2021-01-28 23:00:00
673;456;Calbuco;666;1237;2021-01-29 00:00:00
674;291;Chinquihue;1212;1316;2021-01-29 01:00:00
675;288;Puerto Montt;458;1131;2021-01-29 02:00:00
676;244;Quellón;1729;1118;2021-01-29 03:00:00
677;166;Chinquihue;2067;1124;2021-01-29 04:00:00
678;197;Puerto Montt;1290;751;2021-01-29 05:00:00
679;388;Calbuco;2366;1108;2021-01-29 06:00:00
680;184;Calbuco;2078;862;2021-01-29 07:00:00
681;139;Calbuco;2216;796;2021-01-29 08:00:00
682;414;Quellón;2501;1097;2021-01-29 09:00:00
683;373;Puerto Montt;1069;1127;2021-01-29 10:00:00
684;290;Puerto Montt;2000;1115;2021-01-29 11:00:00
685;494;Quellón;2213;1100;2021-01-29 12:00:00
686;49;Hornopirén;683;574;2021-01-29 13:00:00
687;120;Chinquihue;468;978;2021-01-29 14:00:00
688;257;Calbuco;2606;981;2021-01-29 15:00:00
689;115;Hornopirén;1689;768;2021-01-29 16:00:00
690;429;Hornopirén;2354;1090;2021-01-29 17:00:00
691;71;Quellón;1202;1074;2021-01-29 18:00:00
692;83;Hornopirén;865;883;2021-01-29 19:00:00
693;80;Hornopirén;1178;1030;2021-01-29 20:00:00
694;382;Puerto Montt;160;802;2021-01-29 21:00:00
695;472;Chinquihue;1555;1044;2021-01-29 22:00:00
696;38;Hornopirén;409;850;2021-01-29 23:00:00
697;425;Hornopirén;489;1293;2021-01-30 00:00:00
698;92;Puerto Montt;1203;1087;2021-01-30 01:00:00
699;10;Chinquihue;1753;902;2021-01-30 02:00:00
700;152;Puerto Montt;2682;1118;2021-01-30 03:00:00
701;220;Puerto Montt;2603;813;2021-01-30 04:00:00
702;42;Chinquihue;2490;1101;2021-01-30 05:00:00
703;88;Calbuco;2738;1043;2021-01-30 06:00:00
704;31;Puerto Montt;847;909;2021-01-30 07:00:00
705;101;Hornopirén;326;1018;2021-01-30 08:00:00
706;402;Chinquihue;1877;1348;2021-01-30 09:00:00
707;215;Hornopirén;1655;945;2021-01-30 10:00:00
708;250;Hornopirén;1853;1424;2021-01-30 11:00:00
709;12;Calbuco;2278;1147;2021-01-30 12:00:00
710;254;Puerto Montt;1112;1524;2021-01-30 13:00:00
711;28;Calbuco;2005;1081;2021-01-30 14:00:00
712;150;Quellón;1231;1049;2021-01-30 15:00:00
713;411;Chinquihue;2805;1092;2021-01-30 16:00:00
714;34;Quellón;629;931;2021-01-30 17:00:00
715;382;Puerto Montt;696;956;2021-01-30 18:00:00
716;29;Calbuco;1567;921;2021-01-30 19:00:00
717;158;Hornopirén;603;1379;2021-01-30 20:00:00
718;282;Quellón;126;902;2021-01-30 21:00:00
719;96;Calbuco;807;709;2021-01-30 22:00:00
720;76;Quellón;1321;785;2021-01-30 23:00:00
721;412;Puerto Montt;1766;558;2021-01-31 00:00:00
722;78;Puerto Montt;1543;1113;2021-01-31 01:00:00
723;403;Calbuco;2015;931;2021-01-31 02:00:00
724;365;Puerto Montt;681;822;2021-01-31 03:00:00
725;85;Puerto Montt;1448;1007;2021-01-31 04:00:00
726;78;Calbuco;2826;951;2021-01-31 05:00:00
727;165;Quellón;1927;1273;2021-01-31 06:00:00
728;122;Chinquihue;1111;791;2021-01-31 07:00:00
729;350;Calbuco;2209;1204;2021-01-31 08:00:00
730;350;Calbuco;865;810;2021-01-31 09:00:00
731;236;Quellón;84;919;2021-01-31 10:00:00
732;472;Quellón;1925;883;2021-01-31 11:00:00
733;420;Calbuco;567;712;2021-01-31 12:00:00
734;128;Puerto Montt;304;1012;2021-01-31 13:00:00
735;400;Calbuco;2825;1192;2021-01-31 14:00:00
736;10;Calbuco;1388;798;2021-01-31 15:00:00
737;364;Quellón;2217;1623;2021-01-31 16:00:00
738;488;Chinquihue;2449;785;2021-01-31 17:00:00
739;208;Hornopirén;2216;961;2021-01-31 18:00:00
740;428;Calbuco;2433;1026;2021-01-31 19:00:00
741;411;Puerto Montt;352;1386;2021-01-31 20:00:00
742;97;Hornopirén;1186;1011;2021-01-31 21:00:00
743;349;Quellón;2157;1221;2021-01-31 22:00:00
744;372;Hornopirén;2651;1220;2021-01-31 23:00:00
745;142;Chinquihue;840;501;2021-02-01 00:00:00
746;327;Calbuco;2871;814;2021-02-01 01:00:00
747;497;Puerto Montt;1542;701;2021-02-01 02:00:00
748;400;Chinquihue;2322;1284;2021-02-01 03:00:00
749;321;Chinquihue;58;930;2021-02-01 04:00:00
750;445;Chinquihue;1879;997;2021-02-01 05:00:00
751;108;Calbuco;382;1028;2021-02-01 06:00:00
752;469;Chinquihue;1627;1148;2021-02-01 07:00:00
753;177;Puerto Montt;1274;1096;2021-02-01 08:00:00
754;147;Calbuco;2146;937;2021-02-01 09:00:00
755;196;Puerto Montt;1218;821;2021-02-01 10:00:00
756;348;Quellón;2234;1083;2021-02-01 11:00:00
757;331;Calbuco;1983;1164;2021-02-01 12:00:00
758;471;Puerto Montt;1922;750;2021-02-01 13:00:00
759;376;Quellón;2032;1291;2021-02-01 14:00:00
760;284;Puerto Montt;1305;1112;2021-02-01 15:00:00
761;398;Puerto Montt;735;1279;2021-02-01 16:00:00
762;16;Calbuco;1779;1216;2021-02-01 17:00:00
763;270;Chinquihue;1156;855;2021-02-01 18:00:00
764;294;Quellón;821;1161;2021-02-01 19:00:00
765;464;Calbuco;1843;584;2021-02-01 20:00:00
766;429;Chinquihue;1314;991;2021-02-01 21:00:00
767;229;Quellón;2707;934;2021-02-01 22:00:00
768;56;Quellón;2903;1485;2021-02-01 23:00:00
769;288;Hornopirén;1690;673;2021-02-02 00:00:00
770;205;Calbuco;1626;636;2021-02-02 01:00:00
771;312;Chinquihue;213;1174;2021-02-02 02:00:00
772;93;Chinquihue;2952;1366;2021-02-02 03:00:00
773;376;Chinquihue;2051;802;2021-02-02 04:00:00
774;144;Hornopirén;226;1049;2021-02-02 05:00:00
775;399;Puerto Montt;2534;779;2021-02-02 06:00:00
776;409;Quellón;2778;1425;2021-02-02 07:00:00
777;222;Chinquihue;416;648;2021-02-02 08:00:00
778;175;Calbuco;1653;1168;2021-02-02 09:00:00
779;281;Hornopirén;1433;730;2021-02-02 10:00:00
780;68;Calbuco;2222;912;2021-02-02 11:00:00
781;148;Calbuco;1739;963;2021-02-02 12:00:00
782;422;Puerto Montt;2879;1022;2021-02-02 13:00:00
783;393;Hornopirén;736;927;2021-02-02 14:00:00
784;97;Chinquihue;193;1155;2021-02-02 15:00:00
785;413;Puerto Montt;2056;1034;2021-02-02 16:00:00
786;416;Hornopirén;2912;911;2021-02-02 17:00:00
787;20;Chinquihue;31;1178;2021-02-02 18:00:00
788;230;Hornopirén;1555;980;2021-02-02 19:00:00
789;337;Quellón;1712;1042;2021-02-02 20:00:00
790;157;Hornopirén;2584;1217;2021-02-02 21:00:00
791;77;Hornopirén;1741;1143;2021-02-02 22:00:00
792;296;Chinquihue;1075;665;2021-02-02 23:00:00
793;438;Calbuco;1847;849;2021-02-03 00:00:00
794;263;Chinquihue;2667;855;2021-02-03 01:00:00
795;161;Quellón;1566;955;2021-02-03 02:00:00
796;60;Puerto Montt;1309;644;2021-02-03 03:00:00
797;103;Chinquihue;485;1076;2021-02-03 04:00:00
798;447;Quellón;1500;860;2021-02-03 05:00:00
799;244;Hornopirén;1784;1314;2021-02-03 06:00:00
800;500;Hornopirén;2990;1146;2021-02-03 07:00:00
801;359;Puerto Montt;2311;1258;2021-02-03 08:00:00
802;438;Chinquihue;236;1121;2021-02-03 09:00:00
803;291;Hornopirén;44;1109;2021-02-03 10:00:00
804;152;Calbuco;2914;849;2021-02-03 11:00:00
805;403;Quellón;2556;806;2021-02-03 12:00:00
806;71;Hornopirén;2674;1076;2021-02-03 13:00:00
807;30;Hornopirén;2540;1275;2021-02-03 14:00:00
808;434;Quellón;1354;922;2021-02-03 15:00:00
809;66;Calbuco;2759;886;2021-02-03 16:00:00
810;432;Calbuco;1625;959;2021-02-03 17:00:00
811;313;Quellón;910;1286;2021-02-03 18:00:00
812;280;Puerto Montt;2478;680;2021-02-03 19:00:00
813;428;Calbuco;2392;1090;2021-02-03 20:00:00
814;304;Calbuco;617;1041;2021-02-03 21:00:00
815;384;Chinquihue;2280;1234;2021-02-03 22:00:00
816;415;Chinquihue;2322;422;2021-02-03 23:00:00
817;190;Puerto Montt;1762;892;2021-02-04 00:00:00
818;68;Chinquihue;1411;679;2021-02-04 01:00:00
819;259;Hornopirén;719;1209;2021-02-04 02:00:00
820;266;Hornopirén;1630;1195;2021-02-04 03:00:00
821;469;Quellón;2997;892;2021-02-04 04:00:00
822;342;Quellón;2292;814;2021-02-04 05:00:00
823;369;Hornopirén;586;558;2021-02-04 06:00:00
824;185;Puerto Montt;2480;970;2021-02-04 07:00:00
825;491;Chinquihue;619;814;2021-02-04 08:00:00
826;401;Calbuco;2613;1165;2021-02-04 09:00:00
827;123;Chinquihue;1692;824;2021-02-04 10:00:00
828;202;Hornopirén;673;1345;2021-02-04 11:00:00
829;261;Chinquihue;1699;701;2021-02-04 12:00:00
830;476;Quellón;1745;1155;2021-02-04 13:00:00
831;436;Puerto Montt;286;1013;2021-02-04 14:00:00
832;410;Hornopirén;1723;962;2021-02-04 15:00:00
833;108;Chinquihue;1375;1263;2021-02-04 16:00:00
834;390;Chinquihue;2497;851;2021-02-04 17:00:00
835;271;Calbuco;2454;1441;2021-02-04 18:00:00
836;280;Calbuco;1655;1133;2021-02-04 19:00:00
837;389;Chinquihue;203;1127;2021-02-04 20:00:00
838;469;Chinquihue;128;789;2021-02-04 21:00:00
839;12;Calbuco;982;915;2021-02-04 22:00:00
840;60;Puerto Montt;2912;1400;2021-02-04 23:00:00
841;338;Puerto Montt;2172;936;2021-02-05 00:00:00
842;6;Quellón;1778;1111;2021-02-05 01:00:00
843;227;Puerto Montt;1178;986;2021-02-05 02:00:00
844;8;Puerto Montt;1542;1153;2021-02-05 03:00:00
845;249;Hornopirén;483;1106;2021-02-05 04:00:00
846;442;Calbuco;700;1562;2021-02-05 05:00:00
847;146;Quellón;52;812;2021-02-05 06:00:00
848;152;Chinquihue;2295;817;2021-02-05 07:00:00
849;498;Chinquihue;915;775;2021-02-05 08:00:00
850;180;Calbuco;1081;828;2021-02-05 09:00:00
851;213;Hornopirén;1015;525;2021-02-05 10:00:00
852;491;Quellón;1555;811;2021-02-05 11:00:00
853;147;Chinquihue;503;1325;2021-02-05 12:00:00
854;131;Chinquihue;2834;914;2021-02-05 13:00:00
855;362;Calbuco;228;1122;2021-02-05 14:00:00
856;96;Puerto Montt;2460;1055;2021-02-05 15:00:00
857;242;Chinquihue;2270;609;2021-02-05 16:00:00
858;257;Calbuco;806;979;2021-02-05 17:00:00
859;285;Calbuco;1025;1209;2021-02-05 18:00:00
860;133;Chinquihue;632;616;2021-02-05 19:00:00
861;99;Puerto Montt;458;1460;2021-02-05 20:00:00
862;341;Calbuco;2581;868;2021-02-05 21:00:00
863;18;Hornopirén;868;1085;2021-02-05 22:00:00
864;91;Chinquihue;263;996;2021-02-05 23:00:00
865;62;Calbuco;613;1169;2021-02-06 00:00:00
866;131;Puerto Montt;1211;1145;2021-02-06 01:00:00
867;496;Hornopirén;454;1015;2021-02-06 02:00:00
868;239;Calbuco;2528;890;2021-02-06 03:00:00
869;489;Quellón;1033;627;2021-02-06 04:00:00
870;25;Calbuco;474;1327;2021-02-06 05:00:00
871;467;Calbuco;153;996;2021-02-06 06:00:00
872;294;Hornopirén;927;1199;2021-02-06 07:00:00
873;58;Calbuco;2045;937;2021-02-06 08:00:00
874;162;Calbuco;1126;968;2021-02-06 09:00:00
875;348;Calbuco;441;1295;2021-02-06 10:00:00
876;7;Chinquihue;686;646;2021-02-06 11:00:00
877;189;Chinquihue;2557;900;2021-02-06 12:00:00
878;482;Quellón;767;365;2021-02-06 13:00:00
879;192;Quellón;1674;1136;2021-02-06 14:00:00
880;206;Quellón;1383;909;2021-02-06 15:00:00
881;452;Puerto Montt;1723;882;2021-02-06 16:00:00
882;368;Chinquihue;1748;989;2021-02-06 17:00:00
883;239;Puerto Montt;2846;968;2021-02-06 18:00:00
884;471;Calbuco;1996;1125;2021-02-06 19:00:00
885;165;Calbuco;1678;973;2021-02-06 20:00:00
886;492;Hornopirén;853;1057;2021-02-06 21:00:00
887;394;Chinquihue;2748;1051;2021-02-06 22:00:00
888;165;Puerto Montt;2590;652;2021-02-06 23:00:00
889;428;Quellón;2790;1159;2021-02-07 00:00:00
890;238;Calbuco;240;892;2021-02-07 01:00:00
891;219;Calbuco;834;-402;2021-02-07 02:00:00
892;307;Chinquihue;1451;778;2021-02-07 03:00:00
893;34;Hornopirén;326;1464;2021-02-07 04:00:00
894;192;Puerto Montt;1739;1008;2021-02-07 05:00:00
895;36;Hornopirén;629;1011;2021-02-07 06:00:00
896;103;Hornopirén;794;595;2021-02-07 07:00:00
897;47;Quellón;2286;901;2021-02-07 08:00:00
898;184;Puerto Montt;1662;906;2021-02-07 09:00:00
899;387;Puerto Montt;2995;967;2021-02-07 10:00:00
900;336;Quellón;2208;1564;2021-02-07 11:00:00
901;462;Quellón;2438;942;2021-02-07 12:00:00
902;83;Hornopirén;1102;892;2021-02-07 13:00:00
903;139;Calbuco;2822;765;2021-02-07 14:00:00
904;307;Quellón;1602;881;2021-02-07 15:00:00
905;392;Quellón;2107;982;2021-02-07 16:00:00
906;367;Chinquihue;1864;1071;2021-02-07 17:00:00
907;101;Chinquihue;2044;681;2021-02-07 18:00:00
908;342;Quellón;418;677;2021-02-07 19:00:00
909;403;Chinquihue;1011;801;2021-02-07 20:00:00
910;482;Calbuco;644;1092;2021-02-07 21:00:00
911;303;Calbuco;1337;903;2021-02-07 22:00:00
912;321;Quellón;481;813;2021-02-07 23:00:00
913;435;Chinquihue;382;1179;2021-02-08 00:00:00
914;394;Quellón;2789;1192;2021-02-08 01:00:00
915;126;Chinquihue;1790;1025;2021-02-08 02:00:00
916;342;Chinquihue;317;967;2021-02-08 03:00:00
917;254;Puerto Montt;1981;1076;2021-02-08 04:00:00
918;349;Hornopirén;932;893;2021-02-08 05:00:00
919;389;Chinquihue;972;1292;2021-02-08 06:00:00
920;239;Hornopirén;2687;941;2021-02-08 07:00:00
921;194;Puerto Montt;2990;770;2021-02-08 08:00:00
922;202;Calbuco;2195;1120;2021-02-08 09:00:00
923;75;Hornopirén;1202;1231;2021-02-08 10:00:00
924;49;Hornopirén;1344;-810;2021-02-08 11:00:00
925;169;Puerto Montt;1060;1113;2021-02-08 12:00:00
926;61;Chinquihue;2750;1242;2021-02-08 13:00:00
927;238;Hornopirén;407;1224;2021-02-08 14:00:00
928;174;Quellón;929;653;2021-02-08 15:00:00
929;116;Chinquihue;2439;809;2021-02-08 16:00:00
930;491;Calbuco;2613;1312;2021-02-08 17:00:00
931;478;Quellón;263;921;2021-02-08 18:00:00
932;250;Puerto Montt;91;1033;2021-02-08 19:00:00
933;187;Quellón;615;851;2021-02-08 20:00:00
934;25;Hornopirén;2950;951;2021-02-08 21:00:00
935;430;Puerto Montt;320;1049;2021-02-08 22:00:00
936;160;Hornopirén;2259;1286;2021-02-08 23:00:00
937;203;Chinquihue;104;1132;2021-02-09 00:00:00
938;66;Puerto Montt;2326;1151;2021-02-09 01:00:00
939;448;Hornopirén;2858;981;2021-02-09 02:00:00
940;100;Hornopirén;1761;836;2021-02-09 03:00:00
941;241;Puerto Montt;2250;1185;2021-02-09 04:00:00
942;117;Calbuco;1541;359;2021-02-09 05:00:00
943;137;Chinquihue;1934;660;2021-02-09 06:00:00
944;288;Puerto Montt;69;827;2021-02-09 07:00:00
945;490;Chinquihue;2677;1335;2021-02-09 08:00:00
946;267;Chinquihue;1558;518;2021-02-09 09:00:00
947;8;Puerto Montt;2522;1160;2021-02-09 10:00:00
948;103;Quellón;2460;589;2021-02-09 11:00:00
